bhayya	te	G_N
covering	en	G_V
cinema	en	G_N
utter	en	G_J
flop	univ	G_N
ada	te	G_X
1st	univ	G_J
half	univ	G_N
gabbar	ne	G_N
singh	ne	G_N
second	univ	G_J
half	univ	G_N
dookudu	te	G_N
..	univ	G_X
1	univ	$
star	en	G_N
kuda	te	G_X
ekkuva	te	G_X
ne	univ	G_X
...	univ	~
money	univ	G_N
waste	univ	G_N
..	univ	G_X
pls	univ	G_V
dont	univ	G_V
watch	univ	G_V

\"	univ	G_X
alantappudu	te	G_N
inspired	en	G_V
by	univ	PSP

E	univ	G_N
Movie	en	G_N
result	acro	G_N
ravi	univ	G_N
teja	univ	G_N
power	univ	G_N
movie	en	G_N
result	acro	G_N
pyna	te	G_N
aadarapadi	te	G_N
undi	te	G_N

O.o	univ	E
o.O	univ	E
megay	en	G_N
kukka	te	G_N
.	univ	G_X
.	univ	G_X
:p	univ	E
:v	univ	E

-First	univ	G_J
ORW	univ	G_N
Color	univ	G_N
film	en	G_N
(	univ	G_X
Gooduputhani	te	G_N
)	univ	G_X

sry	univ	G_PRT
admin	te	G_N
nv	univ	G_N
chepae	te	G_N
laa	univ	G_N
konta	univ	G_N
mandey	te	G_N
untaru	te	G_N
leave	univ	G_V
them	univ	G_PRP
a	univ	DT
side	univ	G_N
and	en	CC
carry	en	G_V
on	univ	G_PRT

\"	univ	G_X
Yaa	univ	DT
bro	en	G_N
5	univ	$
multiples	en	G_N
pedithene	te	G_N
bavuntundhi	te	G_X
...	univ	G_X
every	en	DT
year	univ	G_N
pedithe	te	G_N
bagodhu	univ	G_X
...	univ	~

->	univ	G_X
Weak	univ	G_J
Story	en	G_N
&	univ	CC
Routine	univ	G_N
scenes	te	G_N

Single	en	G_J
line	univ	G_N
lo	univ	PSP
cheppali	te	G_N
antey	te	G_N
Balayya's	te	G_N
and	en	CC
JB's	univ	G_N
Two	univ	$
man	univ	G_N
show	en	G_N
!	univ	G_X

Person	en	G_N
2	univ	$
:	univ	G_X
Mysore	ne	G_N
bonda	te	G_N
lo	univ	G_N
Mysore	univ	G_N
untunda	te	G_N
?	univ	G_X
Fire	en	G_N
engine	en	G_N
lo	univ	PSP
fire	univ	G_N
?	univ	G_X

admit	univ	G_V
it	univ	G_PRP
this	en	G_PRP
is	univ	G_V
a	univ	DT
pakka	te	G_N
paid	univ	G_V
review	univ	G_N

Note	univ	G_N
:	univ	G_X
-	univ	G_X
kondari	te	G_N
heros	en	G_N
fans	en	G_N
movie	en	G_N
flp	univ	G_N
antaru	te	G_N
..	univ	G_X
pattinchukovaddu	te	G_N
:v	univ	E
\"	univ	G_X

SuggestedEdit	en	G_X
-	univ	G_X
PS	univ	G_N
:	univ	G_X
Anti	te	G_N

Final	univ	G_J
Word	univ	G_N
:	univ	G_X
Not	univ	G_R
a	univ	DT
Karunakaran	te	G_N
mark	en	G_N
film	en	G_N
,	univ	G_X
Watchable	univ	G_J
though	te	PSP
.	univ	G_X

Cinematography	en	G_N
:	univ	G_X
-	univ	G_X
excellent	te	G_J

Person	en	G_N
1	univ	$
:	univ	G_X
ramudu	te	G_J
bheemudu	te	G_N
cinema	en	G_N
epdana	univ	PSP
chusava	univ	G_N
??	univ	G_X

Sumanth	ne	G_N
Mahesh	ne	G_N
are	en	G_V
good	univ	G_J
friends	univ	G_N
that's	univ	G_N
y	univ	G_R

Popular	univ	G_J
Websites	en	G_N
Reviews	univ	G_N
#GAV	univ	#
#RamCharanSupergoodmovies	univ	#
.	univ	G_X
com	te	G_N
(	univ	G_X
4.0	univ	$
)	univ	G_X
123telugu.com	univ	U
(	univ	G_X
3.75	univ	$
)	univ	G_X
indiaglitz.com	univ	U
(	univ	G_X
3.5	univ	$
)	univ	G_X
Bharatstudent.com	univ	U
(	univ	G_X
3.5	univ	$
)	univ	G_X
idlebrain.com	univ	U
(	univ	G_X
3.25	univ	$
)	univ	G_X
Teluguone.com	univ	U
(	univ	G_X
3.25	univ	$
)	univ	G_X
Gulte.com	univ	U
(	univ	G_X
3.25	univ	$
)	univ	G_X
Andhravilas.net(3.0)Telugu.Filmibeat.com	univ	U
(	univ	G_X
3.0	univ	$
)	univ	G_X
Tupaki.com	univ	U
(	univ	G_X
3.0	univ	$
)Average	univ	G_X
Rating	en	G_J
-	univ	G_N
3.75	univ	G_X
/5Ram	te	$
Charanrocksss	ne	$

\"	univ	G_X
South	en	G_N
valam	te	G_N

Avasaram	te	G_X
leni	univ	G_N
comedy	en	G_N

Bro	en	G_N
nv	univ	G_X
akkuva	univ	G_X
chayaku	te	G_X
support	univ	G_V
to	univ	PSP
every	en	DT
one	univ	$
.	univ	G_X
dont	univ	G_V
be	univ	G_V
antiiiiiiiiii	te	G_N

\"	univ	G_X
Bhayya	te	G_N
i	univ	G_PRP
am	univ	G_V
bigfan	en	G_N
of	univ	PSP
ur	univ	DT
page	univ	G_N

Dubbing	en	G_V
bokka	te	G_N

rakshasudu	te	G_N
is	univ	G_V
better	en	G_J
to	univ	PSP
watch	univ	G_V
then	en	G_R
dumb	ne	G_J
comedy	en	G_N
pandaga	te	G_N
chesko	te	G_V

\"	univ	G_X
sometimes	en	G_R
manam	te	G_J
movies	en	G_N
ni	univ	G_V
over	en	PSP
ga	univ	G_N
commercialise	univ	G_N
chesestunnam	te	G_V
anipistundi	te	DT
bhaiyya	univ	G_N

Dance	en	G_N
lo	te	PSP
ntr	ne	G_X
ki	te	G_N
Charan	ne	G_N
ki	te	G_N
bunny	univ	G_N
ki	te	G_X
pootti	te	G_X
istunadu	te	G_X
Akhil	univ	G_N
vammo	univ	G_N

Prathi	te	G_N
megay	en	G_N
fan	en	G_N
gallaki	te	G_N
.....	univ	G_X

\"	univ	G_X
Mega	en	G_N
Page	univ	G_N
ani	te	G_N
pettuko	univ	G_N
\"	univ	G_X

\"	univ	G_X
*	univ	G_X
Balakrishna	te	G_N
and	en	CC
allu	ne	G_N
arjun	ne	G_N
Toppers	univ	G_N
:D	univ	E

Orey	univ	G_N
pilla	univ	G_N
na	univ	G_N
KO	univ	G_N
...	univ	G_X
okkasari	te	G_J
teasers	en	G_N
and	en	CC
trailors	univ	G_N
chusi	univ	G_N
pack	univ	G_N
up	univ	G_PRT
ipondi	te	G_N

Almost	univ	G_R
ee	univ	G_X
review	univ	G_N
kuda	te	G_X
same	en	G_J
:-)	univ	E
(	univ	E
y	univ	E
)	univ	E

2015	univ	$
kaadu	te	G_N
bro	en	G_N
2016	univ	$

How's	univ	G_N
the	en	DT
trailer	univ	G_N
admin	te	G_N
????	univ	G_X

\"	univ	G_X
Sent	te	G_V
in	univ	PSP
by	univ	PSP
a	univ	DT
frustrated	univ	G_J
fan	en	G_N
:	univ	G_X
ðŸ˜ðŸ˜ðŸ˜	univ	E

Inko	univ	G_N
roju	univ	G_N
Ida	univ	G_N
graph	univ	G_N
Continue	univ	G_V
Ithe	te	G_N
Baahubali	univ	G_N
Break	en	G_N
...	univ	G_X
:D	univ	E

\"	univ	G_X
Oh	univ	G_PRT
canâ€™t	en	G_V
wait	en	G_V
to	univ	PSP
see	univ	G_V

Dhairyam	te	G_N
kanna	te	G_N
ntr	univ	G_N
fans	en	G_N
ki	univ	G_N
patience	en	G_N
ekkuva	te	G_N
alavatayindi	te	G_N

Kabaddi	univ	G_N
players	univ	G_N
release	en	G_N
ayyaraa	te	G_N

Welcome	en	G_PRT
abay	univ	G_N
ram	te	G_N

Cherry	univ	G_J
fruit	univ	G_N
kante	te	G_V
better	en	G_R
..	univ	G_X

encounter	te	G_N
shankar	ne	G_N
arriving	en	G_V
today	univ	G_N
:)	univ	E

tq-	univ	G_N
frm	univ	PSP
prabhas	te	G_N
fan	en	G_N

ekkadnunchi	te	G_N
copy	univ	G_N
kottav	univ	G_N
??	univ	G_X
ee	univ	G_N
status	en	G_N
ni	univ	G_X
idi	univ	G_X
original	univ	G_J

next	en	G_J
jagann	te	G_N
...........	univ	G_X

->	univ	G_X
Yuvan's	te	G_X
BGM	univ	G_N
&	univ	CC
Cinematography	en	G_N
.	univ	G_X

movie	en	G_N
chusi	univ	G_N
matladu	te	G_N
#admin	univ	#

Top	en	G_J
music	en	G_N
directors	en	G_N
of	univ	PSP
south	en	G_N
india	univ	G_N
present	univ	G_J
mida	univ	G_N
post	univ	G_N
pettu	univ	G_N
bhayya	te	G_N

jadugadu	te	G_N
flop	univ	G_N
...........	univ	G_X
tiger	univ	G_N
hit	en	G_V

\"	univ	G_X
Anti	te	G_N
Fans	en	G_N
--	univ	G_X
1	univ	$
,	univ	G_X
Aagadu	te	G_N
disaster	en	G_N
lu	univ	G_X
ra	univ	G_X
..	univ	G_X

His	univ	DT
stamina	te	G_N
never	en	G_R
decreases	univ	G_V
...	univ	G_X
\"	univ	G_X

Nuvemaina	univ	G_N
popular	univ	G_J
website	en	G_N
admin	te	G_N
ah	univ	G_PRT
.	univ	G_X

Hw	univ	G_N
is	univ	G_V
aagadu	te	G_J
movie	en	G_N
friends	univ	G_N
?	univ	G_X

average	en	G_J
anta	te	G_N
ga	univ	G_N
:/	univ	E

Inka	te	G_N
start	en	G_V
ntr	univ	G_N
haters	en	G_N
..	univ	G_X
Jai	univ	G_N
balayya	te	G_N

20rs	univ	G_N
300	univ	$
ki	univ	G_N
ammutunnaru	te	G_N
vizag	univ	G_N
lo	univ	G_N
what	univ	G_PRP
a	univ	DT
craze	univ	G_N
it's	univ	G_N
a	univ	DT
shankar	ne	G_N
sir	en	G_N
magic	univ	G_J

edisar	te	G_N
yedavalu	univ	G_N
teaser	en	G_N
simply	univ	G_R
suprb	univ	G_J

short	en	G_J
cheysi	univ	G_N
English	univ	G_N
lo	univ	G_N
cheppava	te	G_X

->	univ	G_X
Posani's	te	G_N
foul	univ	G_J
comedy	en	G_N

Power	univ	G_N
ki	univ	G_X
repu	te	G_X
vellali	te	G_X
kakapotey	te	G_N
Aagadu	te	G_N
new	univ	G_J
trailer	univ	G_N
vastundhani	te	PSP
1st	univ	G_J
day	en	G_N
vellanu	te	G_N
bhayya	te	G_N
choosanu	univ	G_V
happy	en	G_J
....	univ	G_X
all	en	DT
the	en	DT
best	en	G_J
raviteja	univ	G_N
fans	en	G_N
from	en	PSP
mahesh	ne	G_N
Anna	te	G_N
fan	en	G_N

Story	en	G_N
kaadu	te	G_N
ðŸ˜	univ	E
\"	univ	G_X

\"	univ	G_X
o.O	univ	E
cinema	en	G_N
champesadu	te	G_N
..	univ	G_X

Favourite	ne	G_J
Malayalam	te	G_N
movie	en	G_N
?	univ	G_X
\"	univ	G_X

Arya2	univ	G_N
,	univ	G_X
Arya	univ	G_N
,	univ	G_X
Parugu	univ	G_N
,	univ	G_X
RaceGurram	te	G_N
,	univ	G_X
Deshamuduru	te	G_N
.	univ	G_X
Select	en	G_V
any	en	DT
3	univ	$

\"	univ	G_X
Nenu	te	G_N
Telugu	univ	G_N
Cinema	en	G_N
fan	en	G_N
lekkkaa	te	G_X
....	univ	G_X

dhobbindhi	te	G_N
movie	en	G_N

Konthamandi	te	G_N
movie	en	G_N
buyers	univ	G_N
e	univ	G_X
page	univ	G_N
Loki	univ	G_N
vachi	univ	G_N
movie	en	G_N
hit	en	G_V
ani	te	DT
vaapothunnaru	te	G_N
aadadu	te	G_N
rarey	univ	G_N
akkada	te	G_V
8th	univ	G_J
movie	en	G_N
history	en	G_N
weak	univ	G_J

Fans	en	G_N
andaru	te	G_V
kaliste	te	G_N
result	acro	G_N
bahubali	univ	G_N
collections	en	G_N

Who	univ	G_PRP
is	univ	G_V
ranveer	te	G_N
Singh	en	G_N
...?	univ	G_X

Hw	univ	G_N
u	univ	G_PRP
admin	te	G_N
...	univ	G_X
And	en	CC
ur	univ	G_N
frm	univ	PSP

#Temper	univ	G_N
shooting	en	G_V
stopped	univ	G_V
due	univ	G_J
to	univ	PSP
financial	te	G_J
reason	univ	G_N
\"	univ	G_X

Snigdha	univ	G_N
S	univ	G_N
Reddy	univ	G_N
disaster	en	G_N
antamma	te	G_N
..	univ	G_X
lite	en	G_N
thiskundam	te	G_N

\"	univ	G_X
Present	univ	G_N
generation	en	G_N
lo	univ	PSP
most	univ	G_R
versatile	en	G_J
actor	univ	G_N
ante	te	G_N
adhi	te	G_N
one	univ	$

bro	en	G_N
!	univ	G_X
okkasari	te	G_X
aa	univ	G_X
frustrated	univ	G_J
fan	en	G_N
peru	univ	G_N
chepthava	te	G_N
...?	univ	G_X

ur	univ	DT
bloody	en	G_J
fucking	en	G_J
reviews	univ	G_N
.....	univ	G_X
chachipoindi	te	G_X
ra	univ	G_X
babu	te	G_X

Movie	en	G_N
chala	te	G_X
bagundhi	te	G_X
from	en	PSP
Soggadi	te	G_N
fans	en	G_N

\"	univ	G_X
Hi	univ	G_PRT
.	univ	G_X
admin(es	univ	G_N
)	univ	G_X
....	univ	G_X
nenu	te	G_X
meru	univ	G_X
em	univ	G_PRP
chadivaro	te	G_N
(	univ	G_X
educational	en	G_J
qualification	en	G_N
)	univ	G_X
telsukovalanukuntunanuu	te	G_X
.....	univ	G_X
if	univ	PSP
u	univ	G_PRP
don't	en	G_V
mind	univ	G_V
can	univ	G_V
u	univ	G_PRP
tell	univ	G_V
me	univ	G_PRP
???!!	univ	G_X
Thank	univ	G_V
u	univ	G_PRP
....	univ	G_X
:)	univ	E

neemokam	te	G_N
cinema	en	G_N
chusemokamena	univ	G_X
ra	univ	G_X
badcow	univ	G_X

Bhayya	te	G_N
,	univ	G_X
Nannaku	te	G_N
prematho	univ	G_N
will	univ	G_V
come	en	G_V
to	univ	PSP
pongal	univ	G_N
??	univ	G_X
Pls	univ	G_V
share	univ	G_V
me	univ	G_PRP
,	univ	G_X
if	univ	PSP
u	univ	G_PRP
have	en	G_V
genuine	univ	G_J
info	univ	G_N
.	univ	G_X

movi	en	G_X
keka	te	G_X
jst	univ	G_R
watchd	univ	G_V
1st	univ	G_J
half	univ	G_N

chetta	te	G_N
movie	en	G_N

\"	univ	G_X
Malli	te	G_N
movie	en	G_N
hit	en	G_V
talk	en	G_V
vachaka	te	PSP
koda	univ	G_N
troll	univ	G_N
chesaru	te	G_N
.	univ	G_X
.	univ	G_X

Yedhi	univ	G_N
hit	en	G_V
aite	te	G_PRT
adhe	te	G_N
150th	univ	G_J
Movie	en	G_N
ðŸ˜	univ	E

â˜ž	univ	G_X
Three	univ	$
years	en	G_N
tharwatha	te	PSP
repeat	univ	G_V
aina	univ	G_X

thaman	univ	G_N
music	univ	G_N
songs	en	G_N
baga	te	G_X
leva	univ	G_X
idont	univ	G_V
agrreeee	univ	G_V
wth	univ	G_PRT
u	univ	G_PRP
_|_	univ	E

pedha	univ	G_N
critic	univ	G_N
feeling	en	G_V
.....	univ	G_X
fyts	univ	G_V
no	univ	DT
cmnts	univ	G_N
anta	te	G_X
.....	univ	G_X
:P	univ	E

Nkp	univ	G_N
will	univ	G_V
be	univ	G_V
rock	univ	G_V
this	en	G_PRP
sankranthi	te	G_X

Kikiki	univ	G_PRT
...	univ	G_X
utterflop	en	G_N
talk	en	G_V
anta	te	G_X
...	univ	G_X
twaraga	univ	G_X
review	univ	G_N
ichesey	te	G_N

yuvraj	univ	G_N
also	en	G_R
played	univ	G_V
in	univ	PSP
his	univ	DT
captaincy	te	G_N
......	univ	G_X

RGV	univ	G_N
land	en	G_N
aite	te	G_PRT
PK	univ	G_N
fans	en	G_N
ki	univ	G_X
bandeee	te	G_X
ha	univ	G_PRT
ha	univ	G_PRT
ha	univ	G_PRT
ha	univ	G_PRT

T'wood	univ	G_N
-	univ	G_X
We	univ	G_PRP
have	en	G_V
craze	univ	G_N
in	univ	PSP
uzbekisthan	te	G_N

Maa	te	DT
devudikosam	univ	G_N
waiting	en	G_V
:)	univ	E

Tiger	univ	G_N
will	univ	G_V
roar	univ	G_V
again	te	G_R
as	univ	PSP
ever	en	G_R
...	univ	G_X
#MaheshFan	univ	#

Admin	te	G_N
gaaru	univ	G_N
carry	en	G_V
on	univ	PSP
ðŸ˜	univ	E

mukunda	te	G_N
cinema	en	G_N
diolouge	univ	G_N
ah	univ	G_PRT

8lks	univ	G_N
petti	univ	G_N
thiskunnam	te	G_N
show	en	G_N

\"	univ	G_X
Arey	univ	G_PRT
jaffa	univ	G_N
admin	te	G_N
Movie	en	G_N
Super	en	G_R
ga	univ	G_N
undi	te	G_N
4/5	univ	$

Ne	univ	G_N
favourite	ne	G_J
hero	en	G_N
evaru	te	G_X
tollywood	univ	G_N
lo	univ	G_N

bhayya	te	G_N
how	univ	G_R
much	univ	G_J
it	univ	G_PRP
will	univ	G_V
collect	en	G_V
??	univ	G_X

super	en	G_R
hit	en	G_V
chaitu	te	G_N
kumesadu	te	G_N
.....	univ	G_X

T'wood	univ	G_N
-	univ	G_X
we	univ	G_PRP
have	en	G_V
craze	univ	G_N
in	univ	PSP
maldova	te	G_N

first	univ	G_J
watch	univ	G_V
cinema	en	G_N
..	univ	G_X
not	univ	G_R
masala	te	G_N
thn	univ	PSP
bark	univ	G_N
..	univ	G_X

Comedy	en	G_N
keeka	te	G_N

avu	univ	G_PRT
avu	univ	G_J
movie	en	G_N
chudakundaane	te	PSP
mega	en	G_J
power	univ	G_N
star	en	G_N
ani	te	G_N
tag	en	G_N
anta	te	G_X
..	univ	G_X
DHevvudaa	te	G_X
..	univ	G_X
:P	univ	E

admin	te	G_N
pls	univ	G_V
reaply	univ	G_R
wr	univ	G_X
iwant	univ	G_N
giver	en	G_N
rpy	univ	G_N

some	en	DT
may	en	G_V
lik	en	G_V
some	en	DT
may	en	G_V
not	en	G_R
...	univ	G_X
but	en	CC
still	en	G_J
rangitharanga	te	G_R
is	en	G_V
awesome	en	G_J
for	en	PSP
most	en	G_PRP
of	en	PSP
them	en	G_PRP

Every	en	DT
year	en	G_N
chesthav	te	G_X
ga	univ	G_X
:v	univ	E
\"	univ	G_X

\"	univ	G_X
AB+	en	G_N
ante	te	G_N
Universal	en	G_N
acceptors	en	G_N
...	univ	G_X
so	en	G_R
evaraina	te	G_N
blood	en	G_N
ivvochu	te	G_N
,	univ	G_X

lots	en	G_N
of	en	PSP
loop	en	G_N
holes	en	G_N
chepithe	te	G_V
u	univ	G_PRP
wont	en	G_V
have	en	G_V
explanation	en	G_N
\"	univ	G_X

Arey	te	G_PRP
news	en	G_N
chudura	te	G_N
movie	en	G_N
positive	en	G_J
take	en	G_V
vachindi	te	G_N

\"	univ	G_X
Movie	en	G_N
reviews	en	G_N
post	en	G_N
chesetappudu	te	G_X

6	univ	null
balls	en	G_N
17	univ	null
to	en	PSP
win	en	G_V
Dhoni	en	G_N
striking	en	G_V

Wowww	en	G_PRT
kotta	univ	G_N
concept	en	G_N
bagundi	te	G_N

thokka	te	G_N
la	univ	G_N
undi	te	G_N
mve	univ	G_N
,	univ	G_X
fulllll	en	G_J
headache	en	G_N
..	univ	G_X

Same	en	G_J
situtn	univ	G_N
nadhi	te	G_N
:)	univ	E
:P	univ	E
;)	univ	E

Rotten	en	G_J
Comedy	en	G_N
tracks	en	G_N
in	en	PSP
Second	en	G_J
half	en	G_N
(	univ	G_X
Esp	univ	G_R
.	univ	G_X
Gay	en	G_J
pub	en	G_N
scenes	en	G_N
)	univ	G_X

Srimanthudu	en	G_N
collections	en	G_N
post	en	G_N
...?	univ	G_X
#AskTrollTollywood	univ	#
:/	univ	E

Teluse	te	G_N
nv	univ	G_N
raavani	te	G_N
sng	univ	G_N
mundhu	te	G_N
scene	en	G_N
highlight	en	G_N
..	univ	G_X
..	univ	G_X
cinema	en	G_N
super	en	G_R
uu	univ	G_PRP

asian	en	G_J
mall	te	G_N
,	univ	G_X
uppal	en	G_N

:P	univ	E
Nag	en	G_N
and	en	CC
Venky	en	G_N
????	univ	G_X
\"	univ	G_X

XXX	en	G_N
Ante	te	G_N
#SunnyLeon	univ	#
Fans	en	G_N
Aa	univ	G_X
....	univ	G_X
:p	univ	E
:p	univ	E

wht	univ	G_PRP
about	en	PSP
uttam	te	G_N
villain	en	G_N
??	univ	G_X

\"	univ	G_X
Mee	univ	G_PRP
interpretations	en	G_N
baguntayi	te	G_N

U	en	G_N
forgot	en	G_V
about	en	PSP
Dr.	en	G_N
bali	univ	G_N
:	univ	G_X
ooohhh	univ	G_PRT
left	en	G_J
aude	univ	G_N
pagilindi	te	G_N
right	en	G_J
side	en	G_N
chiti	univ	G_N
kindi	te	G_N
:p	univ	E

balayya	te	G_N
love	en	G_V
u	en	G_N

Mahi	univ	G_N
:	univ	G_X
Hello	en	G_N
...	univ	G_X
signal	en	G_N
correct	en	G_J
ga	univ	G_N
ledhu	te	G_X

Legavoy	en	G_N
....	univ	G_X
Hit	en	G_V
Vachesindi	te	G_N
Maaku	te	G_N
....	univ	G_X
Tarak	univ	G_N
Is	en	G_V
Back	en	G_N
...	univ	G_X
\"	univ	G_X
RAJU	univ	G_N
GARU	univ	G_N
MANA	te	G_N
CINEMA	en	G_N
HIT	en	G_V
ANDI	te	G_N
\"	univ	G_X
.....	univ	G_X

But	en	CC
heroin	en	G_N
bagundhi	te	G_N

Baahubali	en	G_N
total	en	G_J
telugu	en	G_N
collections	en	G_N
enta	te	G_N
#AskTrollTollywood	univ	#

10	univ	null
,	univ	G_X
years	en	G_N
hit	en	G_V
ledu	te	G_N
e	en	G_N
jaffa	univ	G_N
gadiki	te	G_N

Evandoyy	te	G_N
idhi	te	G_N
choosaaraa	univ	G_N
@Troll	univ	@
Tollywod	en	G_N

Hero	en	G_N
:	univ	G_X
Dialogue	en	G_N
delivery	en	G_N
adiripoyindi	te	G_N
,	univ	G_X
action	en	G_N
kuda	te	G_X
bane	en	G_N
chesadu	te	G_N
..	univ	G_X

Only	en	G_R
intelectuals	en	G_V
ke	univ	G_N
ardm	univ	G_N
avtaiiii	univ	G_N
...................	univ	G_X
Tats	univ	G_N
pawan	ne	G_N
kalyan	ne	G_N
...	univ	G_X
Pawan	ne	G_N
ni	univ	G_N
ardm	univ	G_N
cheskovalante	te	G_N
e	univ	G_N
janma	univ	G_N
saripodu	te	G_N

Michael	en	G_N
Atherton	en	G_N
:	univ	G_X

chala	te	G_N
comedy	en	G_N
guru	univ	G_N

Movie	en	G_N
bavundi	te	G_N
.....	univ	G_X
supb	univ	G_X

#AskTrollTollywood	univ	#
Bhayya	te	G_N
nik	univ	G_N
lover	en	G_N
unnara	te	G_X
:P	univ	E
and	en	CC
love	en	G_V
gurinchi	te	G_N
mi	univ	DT
opinion	univ	G_N
and	en	CC
Konni	univ	G_N
suggestions	en	G_N
Amaina	univ	G_X
isthey	te	G_X
bagunnu	te	G_X
:P	univ	E

www.tupaki.com	univ	U
check	en	G_V
this	en	DT
link	en	G_N
......	univ	G_X

Awesome	en	G_J
movie	en	G_N
fabulous	en	G_J

\"	univ	G_X
Good	en	G_J
Going	en	G_V
Bhayya	te	G_N
\"	univ	G_X

but	en	CC
vikram	ne	G_N
acting	en	G_V
keka	te	PSP
no	en	DT
words	en	G_N
#respect	univ	#

\"	univ	G_X
Kottha	te	G_N
concept	en	G_N
:P	univ	E

geetanjali	univ	G_N
and	en	CC
DCR	univ	G_N
maricharu	te	G_N
.....	univ	G_X

Okokkadu	te	G_N
norlu	univ	G_N
vellabetti	en	G_N
chusi	univ	G_N

rajamouli	univ	G_N
sir	en	G_N
is	en	G_V
from	en	PSP
manvi	univ	G_N
,	univ	G_X
raichur	te	G_N
,	univ	G_X
Karnataka	ne	G_N

and	en	CC
mahesh	ne	G_N
fans	en	G_N
were	en	G_V
like	en	PSP
ma	univ	DT
anna	te	G_N
first	en	G_J
look	en	G_N
release	en	G_N
date	en	G_N
chusi	univ	G_N
SSR	univ	G_N
postponed	en	G_V
:P	univ	E
ipudu	te	G_N
first	en	G_J
look	en	G_N
leak	en	G_V
aindi	te	G_V
em	univ	G_PRP
antaraaa	te	G_X
:D	univ	E
