2024-08-07 12:54:26,073 INFO    StreamThr :25307 [internal.py:wandb_internal():86] W&B internal server running at pid: 25307, started at: 2024-08-07 12:54:26.072564
2024-08-07 12:54:31,273 INFO    SenderThread:25307 [file_pusher.py:join():178] waiting for file pusher
2024-08-07 12:54:31,274 INFO    SenderThread:25307 [sender.py:transition_state():614] send defer: 12
2024-08-07 12:54:31,274 DEBUG   HandlerThread:25307 [handler.py:handle_request():146] handle_request: defer
2024-08-07 12:54:31,274 INFO    HandlerThread:25307 [handler.py:handle_request_defer():172] handle defer: 12
2024-08-07 12:54:31,274 DEBUG   SenderThread:25307 [sender.py:send_request():406] send_request: defer
2024-08-07 12:54:31,274 INFO    SenderThread:25307 [sender.py:send_request_defer():610] handle sender defer: 12
2024-08-07 12:54:31,274 INFO    SenderThread:25307 [file_stream.py:finish():614] file stream finish called
2024-08-07 12:54:31,323 DEBUG   HandlerThread:25307 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-07 12:54:31,732 INFO    SenderThread:25307 [file_stream.py:finish():618] file stream finish is done
2024-08-07 12:54:31,732 INFO    SenderThread:25307 [sender.py:transition_state():614] send defer: 13
2024-08-07 12:54:31,733 DEBUG   SenderThread:25307 [sender.py:send_request():406] send_request: poll_exit
2024-08-07 12:54:31,733 DEBUG   HandlerThread:25307 [handler.py:handle_request():146] handle_request: defer
2024-08-07 12:54:31,733 INFO    HandlerThread:25307 [handler.py:handle_request_defer():172] handle defer: 13
2024-08-07 12:54:31,733 DEBUG   SenderThread:25307 [sender.py:send_request():406] send_request: defer
2024-08-07 12:54:31,733 INFO    SenderThread:25307 [sender.py:send_request_defer():610] handle sender defer: 13
2024-08-07 12:54:31,733 INFO    SenderThread:25307 [sender.py:transition_state():614] send defer: 14
2024-08-07 12:54:31,733 DEBUG   HandlerThread:25307 [handler.py:handle_request():146] handle_request: defer
2024-08-07 12:54:31,733 INFO    HandlerThread:25307 [handler.py:handle_request_defer():172] handle defer: 14
2024-08-07 12:54:31,734 DEBUG   SenderThread:25307 [sender.py:send():379] send: final
2024-08-07 12:54:31,734 DEBUG   SenderThread:25307 [sender.py:send():379] send: footer
2024-08-07 12:54:31,734 DEBUG   SenderThread:25307 [sender.py:send_request():406] send_request: defer
2024-08-07 12:54:31,734 INFO    SenderThread:25307 [sender.py:send_request_defer():610] handle sender defer: 14
2024-08-07 12:54:31,734 DEBUG   HandlerThread:25307 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-07 12:54:31,734 DEBUG   SenderThread:25307 [sender.py:send_request():406] send_request: poll_exit
2024-08-07 12:54:31,735 DEBUG   HandlerThread:25307 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-07 12:54:31,735 DEBUG   SenderThread:25307 [sender.py:send_request():406] send_request: poll_exit
2024-08-07 12:54:31,735 DEBUG   HandlerThread:25307 [handler.py:handle_request():146] handle_request: server_info
2024-08-07 12:54:31,735 DEBUG   SenderThread:25307 [sender.py:send_request():406] send_request: server_info
2024-08-07 12:54:31,737 DEBUG   HandlerThread:25307 [handler.py:handle_request():146] handle_request: get_summary
2024-08-07 12:54:31,737 DEBUG   HandlerThread:25307 [handler.py:handle_request():146] handle_request: sampled_history
2024-08-07 12:54:31,737 DEBUG   HandlerThread:25307 [handler.py:handle_request():146] handle_request: internal_messages
2024-08-07 12:54:31,870 INFO    MainThread:25307 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-08-07 12:54:31,870 INFO    MainThread:25307 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-08-07 12:54:31,871 INFO    MainThread:25307 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-08-07 12:54:31,871 DEBUG   HandlerThread:25307 [handler.py:handle_request():146] handle_request: shutdown
2024-08-07 12:54:31,871 INFO    HandlerThread:25307 [handler.py:finish():866] shutting down handler
2024-08-07 12:54:32,736 INFO    WriterThread:25307 [datastore.py:close():296] close: /Users/Shayaan/Desktop/code/code-switched-pos-tagging/wandb/run-20240807_125426-r7v29lbu/run-r7v29lbu.wandb
2024-08-07 12:54:32,875 INFO    SenderThread:25307 [sender.py:finish():1546] shutting down sender
2024-08-07 12:54:32,876 INFO    SenderThread:25307 [file_pusher.py:finish():172] shutting down file pusher
2024-08-07 12:54:32,876 INFO    SenderThread:25307 [file_pusher.py:join():178] waiting for file pusher
